date,ticker,side,price,shares,value
2023-03-31,NTES,SELL,83.11357116699219,0.005129449922001224,0.42632690113977123
2023-03-31,KLAC,SELL,389.5009460449219,0.0005073694013620979,0.1976208618247828
2023-03-31,ZG,SELL,43.70000076293945,0.0069962671677947005,0.30573688057035664
2023-03-31,Z,SELL,44.470001220703125,0.007070587343659633,0.3144290278036319
2023-03-31,LRCX,SELL,51.749000549316406,0.00762527006153528,0.39460010460307515
2023-03-31,GOOGL,SELL,103.11161041259766,0.008097999968070688,0.834997817828933
2023-03-31,ADBE,SELL,385.3699951171875,0.002945224770103611,1.1350012552738482
2023-03-31,AAPL,SELL,162.85499572753906,0.0045733571727976955,0.7447940628364789
2023-03-31,VRTX,SELL,315.07000732421875,0.0012108439249294818,0.3815006042960176
2023-03-31,ASML,SELL,668.9511108398438,0.0008274608755847158,0.5535308718989054
2023-03-31,CCEP,SELL,55.203086853027344,0.00664436887732903,0.36678967221874625
2023-04-03,UNH,BUY,475.63873291015625,0.009013757233386713,4.287292069247812
2023-04-03,AVGO,BUY,62.09408187866211,0.07406296767113303,4.598871978748039
2023-04-03,PANW,BUY,98.16500091552734,0.04817678739805433,4.72927437903717
2023-04-03,DBX,BUY,21.350000381469727,0.2200001267833994,4.697002790748965
2023-04-03,ABBV,BUY,146.14002990722656,0.03122138086904961,4.562693533947821
2023-04-03,MCHP,BUY,77.90624237060547,0.06031602417695058,4.698994798360811
2023-04-03,NTES,BUY,84.35407257080078,0.053393956592268484,4.503997689226402
2023-04-03,VRTX,BUY,316.3299865722656,0.014481471646514992,4.580923731488733
2023-04-03,ADBE,BUY,380.0799865722656,0.012380876286181765,4.705723292604847
2023-04-03,GOOGL,BUY,103.73784637451172,0.04401787478200679,4.566319531868314
2023-04-03,GOOG,BUY,104.29008483886719,0.043604095649395186,4.547474834597503
2023-04-03,HUM,BUY,498.1659240722656,0.008530407844175369,4.249558506406926
2023-04-03,MELI,BUY,1313.6400146484375,0.003526604216068104,4.632688414054946
2023-04-03,ORLY,BUY,57.86333465576172,0.0769358368030861,4.45176407195804
2023-04-03,MEDP,BUY,190.13999938964844,0.023828921347273702,4.530831090426602
2023-04-03,CCEP,BUY,55.5574951171875,0.08214694705446149,4.5638786098701045
2023-04-03,CALM,BUY,51.39619827270508,0.08940745572340714,4.595203321418333
2023-04-03,POOL,BUY,328.0672912597656,0.03550950078240189,11.649505735669116
2023-04-03,CROX,BUY,128.6699981689453,0.0905378557662927,11.649505735669116
2023-04-03,KLAC,BUY,389.3253173828125,0.011846784911167068,4.612253295506033
2023-04-03,EXPD,SELL,105.04170989990234,0.06592947411366494,6.925344693700714
2023-04-03,Z,SELL,44.75,0.15831857036176392,7.084756023688935
2023-04-03,ZG,SELL,43.95000076293945,0.1611081669183487,7.080704058977202
2023-04-03,PFE,SELL,35.69831466674805,0.1998787800034503,7.135335583768876
2023-04-03,LRCX,SELL,50.90851593017578,0.13604952641622792,6.926079482853409
2023-04-03,LSTR,SELL,169.36294555664062,0.04100654538539943,6.944989313573317
2023-04-03,ASML,SELL,662.3469848632812,0.01052457631531341,6.970921389411339
2023-04-03,CVCO,SELL,312.8699951171875,0.022157824742344755,6.9325185189448995
2023-04-03,QCOM,SELL,118.51277160644531,0.05808406818378071,6.8837039066376
2023-04-03,CNC,SELL,64.66999816894531,0.11138153961747288,7.203043963116281
2023-04-03,GMAB,SELL,37.560001373291016,0.18645199497354603,7.003137187259238
2023-04-03,WSM,SELL,57.8955078125,0.12139584665213929,7.028274188253982
2023-04-03,ACN,SELL,274.1369323730469,0.02568485355405352,7.041166961759182
2023-04-03,MOH,SELL,272.0,0.026320338234259853,7.15913199971868
2023-04-03,AAPL,SELL,164.1092529296875,0.04323126217771327,7.094650139191979
2023-05-01,NTES,BUY,83.66803741455078,2.1231008809241207e-17,1.7763568394002505e-15
2023-05-01,AVGO,BUY,61.657222747802734,2.881019871209743e-17,1.7763568394002505e-15
2023-05-01,PANW,BUY,91.6500015258789,0.0016760386305988476,0.15360894305181638
2023-05-01,DBX,BUY,20.350000381469727,8.729026074209624e-17,1.7763568394002505e-15
2023-05-01,ABBV,BUY,141.31552124023438,1.2570146745455293e-17,1.7763568394002505e-15
2023-05-01,MCHP,BUY,71.001953125,0.0058149268957808945,0.41287116687953684
2023-05-01,VRTX,BUY,345.0,5.148860404058697e-18,1.7763568394002505e-15
2023-05-01,MEDP,BUY,206.49000549316406,8.60262866068381e-18,1.7763568394002505e-15
2023-05-01,GOOGL,BUY,106.5609130859375,1.6669872544801518e-17,1.7763568394002503e-15
2023-05-01,CROX,BUY,120.9800033569336,0.0006339230608142808,0.07669201402534931
2023-05-01,CALM,BUY,41.07054901123047,0.0419005054031227,1.7208767607542779
2023-05-01,HUM,BUY,522.4567260742188,3.400007600146976e-18,1.7763568394002505e-15
2023-05-01,MELI,BUY,1291.6500244140625,1.3752617240154259e-18,1.7763568394002505e-15
2023-05-01,ORLY,BUY,61.973331451416016,2.866324591236192e-17,1.7763568394002505e-15
2023-05-01,CCEP,BUY,60.397911071777344,5.882179724027919e-17,3.5527136788005005e-15
2023-05-01,KLAC,BUY,375.1179504394531,4.7354621055037135e-18,1.7763568394002503e-15
2023-05-01,GOOG,BUY,107.07353973388672,1.659006364985305e-17,1.7763568394002503e-15
2023-05-01,POOL,SELL,335.34906005859375,0.002618512190891277,0.8781156019673588
2023-05-01,AMAT,BUY,110.41851043701172,0.09989232842307778,11.029962108561017
2023-05-01,KLAC,SELL,375.1179504394531,0.0005183080363980351,0.1944266483099284
2023-05-01,AVGO,SELL,61.657222747802734,0.008718917510832092,0.537584239085092
2023-05-01,DBX,SELL,20.350000381469727,0.0036314171360902958,0.07389934010471322
2023-05-01,ABBV,SELL,141.31552124023438,0.0016626585668530827,0.23495946201938445
2023-05-01,NTES,SELL,83.66803741455078,0.006272412907878812,0.5248004778559157
2023-05-01,VRTX,SELL,345.0,0.004856162736022288,1.6753761439276893
2023-05-01,MEDP,SELL,206.49000549316406,0.007851597983453997,1.6212765107335319
2023-05-01,ADBE,SELL,374.1499938964844,0.0011700882371620024,0.43778850679251136
2023-05-01,GOOGL,SELL,106.5609130859375,0.008789030313653494,0.9365670953629
2023-05-01,GOOG,SELL,107.07353973388672,0.00868994931001109,0.9304636327309339
2023-05-01,HUM,SELL,522.4567260742188,0.0022730666141772826,1.1875789413916724
2023-05-01,MELI,SELL,1291.6500244140625,0.000328675678587721,0.4245339482721384
2023-05-01,ORLY,SELL,61.973331451416016,0.02334876575147186,1.4470007988974363
2023-05-01,UNH,SELL,477.0920715332031,0.0013731925773137772,0.6551392913246481
2023-05-01,CCEP,SELL,60.397911071777344,0.027062200090889017,1.6345003544961596
2023-05-04,UNH,SELL,468.9881591796875,0.0011459854573962363,0.537453610110953
2023-05-04,POOL,SELL,333.5019836425781,0.001991163533314694,0.6640569881172151
2023-05-04,AMAT,SELL,109.92971801757812,0.006149224765983409,0.6759825445512639
2023-05-04,ETSY,BUY,92.55000305175781,0.11134686776135395,10.305152951116982
2023-05-04,KLAC,BUY,364.18927001953125,4.8775650070771865e-18,1.7763568394002503e-15
2023-05-04,CROX,BUY,109.8499984741211,0.0026393553946628305,0.2899331860763752
2023-05-04,ADBE,BUY,335.8299865722656,0.001205570534454461,0.4048667363977607
2023-05-04,MELI,BUY,1213.3800048828125,1.463974049557385e-18,1.7763568394002505e-15
2023-05-04,POOL,BUY,333.5019836425781,5.326375633507517e-18,1.7763568394002505e-15
2023-05-04,AMAT,BUY,109.92971801757812,1.6159022977901255e-17,1.7763568394002505e-15
2023-05-04,ORLY,SELL,62.2413330078125,0.012411492729064907,0.7725078520737725
2023-05-04,CCEP,BUY,61.55438232421875,2.8858332621125784e-17,1.7763568394002503e-15
2023-05-04,MELI,SELL,1213.3800048828125,4.650428689619276e-05,0.05642737186117408
2023-05-04,GOOGL,SELL,104.06588745117188,0.004483243884784701,0.46655275353015924
2023-05-04,CALM,SELL,42.738651275634766,0.027441131606942268,1.1727969543579047
2023-05-04,KLAC,SELL,364.18927001953125,0.0011078371865590726,0.4034624162734399
2023-05-04,HUM,SELL,515.983642578125,0.0011398640535864844,0.5881512064134213
2023-05-04,AVGO,SELL,58.971343994140625,0.004143162895828172,0.24432788435364294
2023-05-04,PANW,SELL,89.50499725341797,0.005213793782777072,0.4666605982073495
2023-05-04,DBX,SELL,19.6200008392334,0.01677573886217887,0.32914001055470976
2023-05-04,ABBV,SELL,135.4775390625,0.0019866233811710334,0.2691428467250745
2023-05-04,MEDP,SELL,205.19000244140625,0.0031939549080558126,0.6553676153817136
2023-05-04,NTES,SELL,83.46128845214844,0.00835780806843186,0.697553430027085
2023-05-04,VRTX,SELL,346.5899963378906,0.0022379260422169837,0.7756427787764545
2023-05-04,CCEP,SELL,61.55438232421875,0.015206159699916665,0.9360057678517979
2023-05-04,GOOG,SELL,104.58831024169922,0.004482320383010274,0.4687983148209706
2023-05-04,MCHP,SELL,71.61421203613281,0.011449151031493115,0.8199219296030567
2023-06-30,PANW,BUY,127.75499725341797,1.3904402000624877e-17,1.7763568394002505e-15
2023-06-30,CROX,BUY,112.44000244140625,0.004665939856979648,0.5246382889102463
2023-06-30,UNH,BUY,464.49639892578125,0.0018650471304338758,0.8663076759133972
2023-06-30,ORLY,BUY,63.686668395996094,0.008295435898660015,0.5283086752782022
2023-06-30,MELI,BUY,1184.5999755859375,0.0008543274772248742,1.0120363086629816
2023-06-30,HUM,BUY,437.4110107421875,0.005342460582387826,2.3368510831925544
2023-06-30,CALM,BUY,39.50779342651367,0.03914758371446986,1.5466346505384259
2023-06-30,CCEP,BUY,60.77162170410156,0.01478742336973901,0.8986556990041699
2023-06-30,VRTX,BUY,351.9100036621094,0.0017317775236494236,0.6094298346894274
2023-06-30,ABBV,BUY,123.8659896850586,0.013327682841898902,1.6508466254203817
2023-06-30,REGN,BUY,715.4727783203125,0.015476147779978749,11.072762449837132
2023-06-30,ETSY,BUY,84.61000061035156,0.019521379135720784,1.6517039005882397
2023-06-30,POOL,SELL,363.45916748046875,0.00043488307697007095,0.1580622411068866
2023-06-30,AMAT,SELL,141.6646728515625,0.01558132749262133,2.2073236618352574
2023-06-30,KLAC,SELL,474.868408203125,0.004978607910953319,2.364183613741888
2023-06-30,MEDP,SELL,240.1699981689453,0.004118636850632678,0.989173004875001
2023-06-30,PANW,SELL,127.75499725341797,0.028463091324546313,3.636302153991199
2023-06-30,DBX,SELL,26.670000076293945,0.11006043741075616,2.935311874141812
2023-06-30,AVGO,SELL,84.2828598022461,0.043372276643371045,3.6555395116374747
2023-06-30,NTES,SELL,91.33126068115234,0.0022348719026668044,0.20411366833144484
2023-06-30,ADBE,SELL,488.989990234375,0.008041475245767177,3.93220090189766
2023-06-30,GOOGL,SELL,118.98638916015625,0.005966205601505916,0.709897261510287
2023-06-30,GOOG,SELL,120.25518035888672,0.006453420213742846,0.7760572117353313
2023-06-30,MCHP,SELL,84.80145263671875,0.013325362385851655,1.1300100872309127
2023-07-03,ABBV,BUY,124.12337493896484,0.00014710619712943708,0.018259317662142394
2023-07-03,KLAC,BUY,474.672607421875,9.655785920078177e-05,0.04583337079390937
2023-07-03,MEDP,BUY,239.0399932861328,0.0003905846757549383,0.09336535827012682
2023-07-03,PANW,BUY,127.31999969482422,0.0006202468074519665,0.07896982333550007
2023-07-03,DBX,BUY,26.6299991607666,0.002173309357405427,0.05787522636379272
2023-07-03,VRTX,BUY,347.57000732421875,0.0005116226981742863,0.17782470495167324
2023-07-03,ETSY,BUY,85.4000015258789,2.0800431003059854e-17,1.7763568394002505e-15
2023-07-03,GOOGL,BUY,119.1852035522461,0.00019101613164453651,0.02276629653181672
2023-07-03,GOOG,BUY,119.84761047363281,0.0006574655877716269,0.078795679663072
2023-07-03,CROX,BUY,117.05999755859375,1.5174755479651404e-17,1.7763568394002505e-15
2023-07-03,PHM,BUY,76.13371276855469,0.1459804050557473,11.114030228351533
2023-07-03,REGN,BUY,715.0247802734375,6.74117370792546e-05,0.04820106249294476
2023-07-03,ADBE,BUY,485.2099914550781,0.0002614592408866628,0.12686263603646886
2023-07-03,PDD,BUY,71.29000091552734,0.15589886499679984,11.114030228351535
2023-07-03,POOL,BUY,360.3935241699219,0.0003736538396895693,0.1346624241053469
2023-07-03,CVCO,BUY,292.25,0.038029188120963335,11.114030228351535
2023-07-03,HUM,SELL,436.5697021484375,0.02531432034838163,11.0514652945831
2023-07-03,ORLY,SELL,63.138668060302734,0.17386311340684393,10.977485405325488
2023-07-03,UNH,SELL,461.8290710449219,0.023838209457478214,11.009178129121434
2023-07-03,AMAT,SELL,142.576171875,0.07816177616447306,11.144006832481189
2023-07-03,AVGO,SELL,85.1583251953125,0.0008660051047472144,0.07374754433086395
2023-07-03,MCHP,SELL,85.84266662597656,0.0011030230422546601,0.09468643929703725
2023-07-03,CALM,SELL,40.306732177734375,0.2802678026155266,11.296679258066153
2023-07-03,CCEP,SELL,61.14890670776367,0.0004493068560843708,0.02747462302586179
2023-07-03,NTES,SELL,93.8060531616211,0.002758559397975794,0.2587695695360068
2023-07-03,BMY,BUY,58.116455078125,0.19123723588114805,11.114030228351535
2023-07-03,GMAB,BUY,38.15999984741211,0.2912481727670985,11.114030228351535
2023-07-03,CROX,SELL,117.05999755859375,0.003534049474734174,0.41369582288433193
2023-07-03,MELI,SELL,1193.75,3.707632834785645e-05,0.044259866965253636
2023-07-03,ETSY,SELL,85.4000015258789,0.0007273800379139652,0.06211825634774648
2023-08-02,ETSY,SELL,96.06999969482422,0.015720792475422178,1.5102965283162035
2023-08-02,CVCO,BUY,286.17999267578125,0.0003813814242702262,0.10914373320433235
2023-08-02,BMY,BUY,56.19390106201172,0.0043771689454031966,0.2459701986496974
2023-08-02,CROX,BUY,104.30000305175781,0.010448501661546688,1.0897787551856162
2023-08-02,DBX,BUY,25.8700008392334,0.0075566903041896566,0.1954915845112133
2023-08-02,PANW,BUY,118.08499908447266,0.005796239072542038,0.6844488855745112
2023-08-02,DOCU,BUY,51.34000015258789,0.2141086185909066,10.992336511127528
2023-08-02,PHM,SELL,82.30990600585938,0.012432244882353064,1.023296907708307
2023-08-02,PDD,SELL,84.01000213623047,0.025053296235804216,2.104727470289527
2023-08-02,GMAB,SELL,39.58000183105469,0.01352366537450699,0.5352667002855576
2023-08-02,REGN,SELL,728.9948120117188,0.00046480130094215497,0.3388377370031286
2023-08-02,MELI,BUY,1164.81005859375,0.0001268382038265247,0.14774241563110024
2023-08-02,POOL,SELL,368.5718994140625,0.0010144650920057869,0.37390332584983454
2023-08-02,GOOGL,SELL,127.61466217041016,0.007113143779732824,0.9077414404201587
2023-08-02,GOOG,SELL,127.87986755371094,0.006776379676516194,0.8665625355265494
2023-08-02,KLAC,SELL,489.1139221191406,0.0009401164679696843,0.45982405289744577
2023-08-02,AVGO,SELL,86.69934844970703,0.0037233610091293124,0.32281297353455507
2023-08-02,ABBV,SELL,138.857177734375,0.010377289825804537,1.440961177742862
2023-08-02,MEDP,SELL,255.2899932861328,0.0034362033894781148,0.8772283402296548
2023-08-02,NTES,SELL,100.89037322998047,0.00952554291446406,0.9610355798584749
2023-08-02,VRTX,SELL,358.3999938964844,0.0013057965365055786,0.4679974707136498
2023-08-02,CCEP,SELL,60.75275421142578,0.0008179316229031447,0.04969159884798735
2023-08-02,ADBE,SELL,530.2999877929688,0.0021770838368580835,1.1545075321101113
2023-08-02,MCHP,SELL,85.44509887695312,0.0008218225910319776,0.07022071255004114
2023-09-18,MCHP,BUY,74.16653442382812,0.0106978635572028,0.7934234657766979
2023-09-18,PDD,SELL,99.80999755859375,0.027300873108687302,2.7249000783255575
2023-09-18,ENPH,BUY,117.16000366210938,0.08821095508043753,10.334795820262226
2023-09-18,KLAC,BUY,448.1715393066406,0.0005859310090640803,0.26259760225974205
2023-09-18,AVGO,BUY,82.58930969238281,2.1508314405539624e-17,1.7763568394002505e-15
2023-09-18,DOCU,BUY,43.7599983215332,0.022061313234175383,0.965403030098333
2023-09-18,CVCO,BUY,274.7200012207031,6.4660630150957595e-18,1.7763568394002505e-15
2023-09-18,CROX,BUY,87.62000274658203,0.01255866200540764,1.1003899994072128
2023-09-18,POOL,BUY,337.1968688964844,0.0008250145436548305,0.27819232091447077
2023-09-18,ETSY,BUY,63.849998474121094,0.04744047482913256,3.029074245451694
2023-09-18,PHM,BUY,75.62772369384766,0.0031053752694947512,0.23485246284705674
2023-09-18,GMAB,SELL,37.38999938964844,0.0013191586638762827,0.04932334163718366
2023-09-18,GOOG,BUY,138.13888549804688,1.2859209287781361e-17,1.7763568394002503e-15
2023-09-18,CVCO,SELL,274.7200012207031,0.0007911906345603914,0.2173558920922396
2023-09-18,GOOGL,BUY,137.38604736328125,1.2929674253624476e-17,1.7763568394002505e-15
2023-09-18,REGN,SELL,820.990478515625,0.0024905539790242783,2.0447211030081363
2023-09-18,MEDP,SELL,273.1000061035156,0.005215702582836535,1.42440840720678
2023-09-18,AVGO,SELL,82.58930969238281,0.001652052314455132,0.1364418602265527
2023-09-18,PANW,SELL,119.94499969482422,0.00692554972431328,0.8306850595692463
2023-09-18,DBX,SELL,26.56999969482422,0.035941847980652385,0.9549748898773524
2023-09-18,ABBV,SELL,143.095947265625,0.006940056565204024,0.9930939682748896
2023-09-18,NTES,SELL,96.31309509277344,0.0016491137593925805,0.1588312503271787
2023-09-18,BMY,SELL,53.30914306640625,0.0017490521723479231,0.09324047248630407
2023-09-18,CCEP,SELL,59.583160400390625,0.007483985756119806,0.4459195237411251
2023-09-18,ADBE,SELL,532.4199829101562,0.0013175408230252752,0.7014850624785502
2023-09-18,GOOGL,SELL,137.38604736328125,0.01091244664710147,1.4992179119079623
2023-09-18,GOOG,SELL,138.13888549804688,0.011143773651776403,1.5393884724988922
2023-09-18,MELI,SELL,1383.72998046875,0.0019682254056018716,2.7234925020515752
2023-09-18,VRTX,SELL,352.0,0.00131036690712462,0.46124915130786626
2023-10-02,MCHP,BUY,74.56614685058594,0.05971553798597799,4.452757574724178
2023-10-02,CCEP,BUY,57.545806884765625,0.0844861585454238,4.861824164090649
2023-10-02,ADBE,BUY,521.1300048828125,0.009071808246844597,4.727591475974064
2023-10-02,MELI,BUY,1259.4100341796875,0.004317070660998124,5.436962108723774
2023-10-02,CROX,BUY,87.87999725341797,0.05095329575519191,4.477775491018859
2023-10-02,BMY,BUY,52.644813537597656,0.08808526536272855,4.637232370430654
2023-10-02,ETSY,BUY,64.6500015258789,0.06773322282084125,4.378952958720083
2023-10-02,GMAB,BUY,34.2400016784668,0.15710040432872602,5.379118107903391
2023-10-02,PDD,BUY,99.66999816894531,0.045379132831683607,4.522938086242231
2023-10-02,DOCU,BUY,41.72999954223633,0.11952711766298264,4.987866565361093
2023-10-02,DBX,BUY,27.299999237060547,0.1547435110297622,4.224497733052578
2023-10-02,POOL,BUY,339.55133056640625,0.013065122280302328,4.436279654289455
2023-10-02,PANW,BUY,118.38500213623047,0.03921827554430052,4.642855634091292
2023-10-02,MEDP,BUY,242.55999755859375,0.023351555124070094,5.6641531538838095
2023-10-02,ABBV,SELL,137.8067626953125,0.07222284081238188,9.95279588501324
2023-10-02,KLAC,BUY,452.21630859375,0.009763402575866277,4.415169872172958
2023-10-02,DECK,BUY,86.25833129882812,0.17207888778754354,14.843237712311801
2023-10-02,ENPH,SELL,116.83999633789062,0.08821095508043753,10.306567668560154
2023-10-02,PHM,SELL,72.27175903320312,0.136653535442889,9.876191384563755
2023-10-02,CVCO,SELL,262.6499938964844,0.03761937891067317,9.880729641277842
2023-10-02,REGN,SELL,814.5380859375,0.01258820423709157,10.253571784670896
2023-10-02,GOOG,SELL,134.37127685546875,0.07481453019547019,10.05292394970735
2023-10-02,GOOGL,SELL,133.37013244628906,0.07522449345190475,10.032700654885542
2023-10-02,VRTX,SELL,347.8299865722656,0.029360215398472233,10.212363327809424
2023-10-02,NTES,SELL,94.66087341308594,0.10730416056411902,10.157505559857519
2023-10-02,AVGO,BUY,81.56884765625,0.0568371054215769,4.636137193354827
2023-11-03,AVGO,BUY,86.23172760009766,2.0599805765670856e-17,1.7763568394002505e-15
2023-11-03,DBX,BUY,26.0,0.0053056744898262774,0.1379475367354832
2023-11-03,CCEP,BUY,57.036468505859375,3.114422905088811e-17,1.7763568394002505e-15
2023-11-03,MELI,BUY,1387.7900390625,1.2799896161527724e-18,1.7763568394002505e-15
2023-11-03,FTNT,BUY,50.47999954223633,0.28277268086589363,14.27436480066725
2023-11-03,BMY,BUY,48.55525588989258,0.012031249425736652,0.5841803945417663
2023-11-03,GMAB,BUY,29.09000015258789,0.05719086866111794,1.6636823780785548
2023-11-03,DOCU,BUY,41.09000015258789,4.323087935759897e-17,1.7763568394002505e-15
2023-11-03,DECK,BUY,99.51667022705078,1.7849841994787706e-17,1.7763568394002505e-15
2023-11-03,CROX,BUY,83.93000030517578,0.0011711585183944977,0.0982953348062594
2023-11-03,DECK,SELL,99.51667022705078,0.028641966434570384,2.8503531283233983
2023-11-03,MCHP,BUY,72.72030639648438,2.4427246355580915e-17,1.7763568394002505e-15
2023-11-03,PDD,SELL,106.41999816894531,0.014791475108020084,1.5741087539114975
2023-11-03,KLAC,SELL,490.49407958984375,0.003721301171484947,1.8252761929841164
2023-11-03,AVGO,SELL,86.23172760009766,0.01643694318444013,1.4173860072589228
2023-11-03,PANW,SELL,121.76499938964844,0.008152265214066852,0.9926605688151023
2023-11-03,MCHP,SELL,72.72030639648438,0.0027700298928119045,0.20143742253270247
2023-11-03,CCEP,SELL,57.036468505859375,0.007670448610537543,0.4374953006007374
2023-11-03,MEDP,SELL,274.2099914550781,0.00913776115131949,2.505665407221862
2023-11-03,DOCU,SELL,41.09000015258789,0.008304381012539302,0.3412270170723879
2023-11-03,MELI,SELL,1387.7900390625,0.00150018545193872,2.0819424269470304
2023-11-03,POOL,SELL,327.5454406738281,0.00013446753702180448,0.04404422867013125
2023-11-03,ETSY,SELL,65.25,0.010829560529233463,0.7066288245324834
2023-11-03,ADBE,SELL,563.6599731445312,0.0031583671908213882,1.7802451659589522
2023-12-26,PDD,SELL,145.22000122070312,0.023509674472329226,3.4140749555699834
2023-12-26,BMY,BUY,47.29587936401367,0.04568039873030447,2.1604946276485233
2023-12-26,ADBE,BUY,598.260009765625,0.0015278218704156258,0.9140347271149878
2023-12-26,CCEP,BUY,63.68592071533203,0.0019803450982151757,0.1261201009139281
2023-12-26,QCOM,BUY,141.03475952148438,0.11390543451791574,16.064625565424432
2023-12-26,FTNT,SELL,59.79999923706055,0.014133453936463914,0.8451805346175725
2023-12-26,DECK,SELL,114.663330078125,0.0033343658587369584,0.3823294930615866
2023-12-26,DOCU,SELL,60.38999938964844,0.08137800167991517,4.914417471780887
2023-12-26,ETSY,SELL,82.58999633789062,0.024253662070608778,2.0031098615920158
2023-12-26,GMAB,BUY,31.670000076293945,0.0165539474865019,0.5242635181604811
2023-12-26,CROX,SELL,96.69999694824219,0.003946141278698909,0.381591849607517
2023-12-26,KLAC,SELL,582.166259765625,0.0015074459356036326,0.8775841621292599
2023-12-26,MEDP,SELL,312.67999267578125,0.00067911659854455,0.21234617305891137
2023-12-26,AVGO,SELL,111.08628845214844,0.02092101356292222,2.3240377473620875
2023-12-26,POOL,SELL,391.3409118652344,0.002529592694417301,0.9899331116809017
2023-12-26,DBX,SELL,30.440000534057617,0.021266813857410322,0.6473618251772741
2023-12-26,MCHP,SELL,87.33065032958984,0.012339572656306887,1.077622904864505
2023-12-26,MELI,SELL,1576.6400146484375,9.652788574843423e-05,0.15218972720039403
2023-12-26,PANW,SELL,150.41000366210938,0.010423234381945921,1.5677587215595103
2024-01-02,QCOM,BUY,135.9638671875,0.02270015191500797,3.0864004401082177
2024-01-02,PANW,BUY,144.4600067138672,0.02176582369325246,3.1442910368601
2024-01-02,DOCU,BUY,57.02000045776367,0.05972057806105113,3.4052673883790465
2024-01-02,PDD,BUY,145.63999938964844,0.016907009977671136,2.462336922828804
2024-01-02,GMAB,BUY,32.11000061035156,0.07118055685505258,2.2856077240609025
2024-01-02,POOL,BUY,378.9043884277344,0.007968554081434659,3.019320110879326
2024-01-02,MELI,BUY,1529.1600341796875,0.001957008384194293,2.99257900766448
2024-01-02,ADBE,BUY,580.0700073242188,0.005167032679589431,2.997240684293919
2024-01-02,CCEP,BUY,63.99390411376953,0.03798971452412084,2.4311101485660664
2024-01-02,DBX,BUY,28.799999237060547,0.11716334913419331,3.3743043656762257
2024-01-02,FTNT,BUY,57.779998779296875,0.05281152079006707,3.051449606782887
2024-01-02,MEDP,BUY,305.5899963378906,0.009401690201756553,2.8730624743247675
2024-01-02,PEGA,BUY,23.367530822753906,0.794838956315868,18.57342381083659
2024-01-02,OMAB,BUY,75.54496765136719,0.24585918014487965,18.57342381083659
2024-01-02,IDCC,BUY,103.88766479492188,0.17878372612861423,18.57342381083659
2024-01-02,DECK,SELL,112.33000183105469,0.14010255549423623,15.737720315202996
2024-01-02,BMY,SELL,48.50010681152344,0.339662266172973,16.473656189233296
2024-01-02,ETSY,SELL,81.08000183105469,0.19451054943387017,15.770915704257646
2024-01-02,CROX,SELL,93.7699966430664,0.16612850126585713,15.577869006017076
2024-01-02,MCHP,SELL,82.78765869140625,0.18395174551885055,15.228934323703019
2024-01-02,AVGO,SELL,106.52169036865234,0.14461393741086628,15.404521063871968
2024-01-02,KLAC,BUY,551.6683349609375,0.00607316941544,3.350375259351475
2024-02-01,DOOO,BUY,62.939308166503906,0.2699905568638394,16.993018860499184
2024-02-01,ZM,BUY,64.8499984741211,0.2620357634592757,16.993018860499184
2024-02-01,GMAB,BUY,28.170000076293945,0.024799928766876353,0.6986139952549912
2024-02-01,PEGA,SELL,24.773473739624023,0.10890290071460458,2.697903151022139
2024-02-01,FTNT,BUY,66.44999694824219,5.3464467147646446e-17,3.552713678800501e-15
2024-02-01,OMAB,BUY,67.99412536621094,0.004059746953250374,0.2760389432943988
2024-02-01,PEGA,BUY,24.773473739624023,1.4340797403466676e-16,3.552713678800501e-15
2024-02-01,PDD,BUY,126.58999633789062,0.006706975563654505,0.8490360120413456
2024-02-01,QCOM,SELL,136.81707763671875,0.012403117311198912,1.6969582641036318
2024-02-01,IDCC,SELL,102.80113220214844,0.013483806794223405,1.3861506048411876
2024-02-01,DOCU,SELL,58.93000030517578,0.037375856217617014,2.202559218310377
2024-02-01,MEDP,SELL,295.1600036621094,0.0032066725076309423,0.9464814690955344
2024-02-01,PANW,SELL,169.98500061035156,0.028603634842741744,4.862188886201729
2024-02-01,DBX,SELL,32.27000045776367,0.1183218267024183,3.818245401850472
2024-02-01,CCEP,SELL,67.38176727294922,0.0380472288075465,2.563689516890747
2024-02-01,KLAC,SELL,589.77587890625,0.004855064064912236,2.863399676029765
2024-02-01,MELI,SELL,1748.280029296875,0.002426311343418693,4.241871666555372
2024-02-01,POOL,SELL,368.0980224609375,0.0028543763108384496,1.0506902753789795
2024-02-01,FTNT,SELL,66.44999694824219,0.06572434228813126,4.367382344471547
2024-02-01,ADBE,SELL,627.9099731445312,0.004956452883288117,3.112206196837576
2024-04-01,KLAC,BUY,701.3717041015625,0.0010026654749280646,0.7032411927940991
2024-04-01,ZM,BUY,64.7300033569336,0.0610236040570221,3.950058095463227
2024-04-01,FTNT,BUY,67.81999969482422,0.052613819250392095,3.5682692055051284
2024-04-01,DOCU,BUY,58.22999954223633,0.07076192525777047,4.120466875367736
2024-04-01,GMAB,BUY,30.270000457763672,0.0876058671280411,2.6518296380685875
2024-04-01,MELI,BUY,1528.949951171875,0.003957271747454517,6.050470445044424
2024-04-01,ADBE,BUY,502.0899963378906,0.014586347824688966,7.323659325881282
2024-04-01,DBX,BUY,24.309999465942383,0.3336183524949526,8.110261970980876
